Age,Marital,Default,Balance,Housing Loan,Personal Loan,Current Campaign,Churn
64,Married,0,94643,0,0,0,1
34,Single,1,28486,0,0,0,1
57,Married,0,76604,1,1,0,0
45,Divorced,1,16640,1,0,1,0
75,Married,0,95694,0,1,1,0
29,Married,0,59455,0,0,0,0
44,Divorced,0,34136,0,1,0,0
71,Single,0,60425,1,1,1,0
70,Single,1,54539,0,1,1,0
59,Married,1,79664,0,0,1,1
76,Divorced,0,22942,0,1,1,0
64,Married,1,66363,0,0,0,1
47,Married,0,56596,0,1,0,0
58,Married,0,79526,0,1,1,0
51,Divorced,1,33255,1,1,1,0
54,Divorced,0,60129,1,0,1,0
23,Single,0,83523,1,1,1,0
24,Divorced,0,60286,0,1,0,1
49,Married,0,84437,1,0,1,0
49,Married,0,14277,0,1,1,0
70,Single,1,-357,0,1,0,0
42,Divorced,1,21729,0,0,1,0
50,Married,1,84623,0,0,0,1
72,Single,0,19818,0,0,0,0
75,Single,0,63555,1,1,0,0
24,Married,0,96979,1,0,1,0
69,Married,0,51629,1,1,0,1
74,Divorced,0,53438,0,1,1,0
79,Single,0,7457,1,0,1,0
29,Married,1,57629,0,0,0,1
33,Single,0,31922,1,1,0,0
33,Divorced,1,7820,1,0,0,1
60,Married,0,30750,1,0,1,0
70,Divorced,1,35790,1,1,1,0
53,Single,0,86405,1,0,0,0
30,Divorced,1,32421,1,0,1,0
24,Divorced,1,66038,0,0,0,1
53,Single,0,80201,0,1,1,0
64,Divorced,0,60325,0,0,1,0
68,Single,1,23600,0,0,1,0
26,Married,0,27394,0,1,1,0
49,Single,0,77622,1,1,0,1
28,Single,0,34171,0,1,0,1
25,Married,1,97539,0,1,0,1
50,Single,0,59526,0,0,1,0
40,Married,1,11149,0,1,1,0
42,Married,1,28394,0,1,0,1
73,Single,0,12396,0,0,0,0
25,Divorced,1,21324,0,1,0,1
62,Divorced,0,45198,0,1,1,0
39,Married,0,80705,0,0,0,1
76,Divorced,1,89779,1,1,0,1
21,Divorced,1,29016,0,1,0,1
57,Single,1,1194,0,0,0,0
20,Married,1,30398,1,0,0,1
46,Married,1,2789,1,0,0,0
58,Single,0,83695,0,0,0,0
46,Divorced,1,62967,0,0,0,1
51,Married,0,59134,0,0,0,0
51,Divorced,0,68886,1,0,1,0
45,Married,1,96837,0,0,0,1
30,Married,1,22977,1,0,0,1
32,Married,1,99967,1,0,0,1
77,Married,1,-1871,1,0,1,0
40,Divorced,1,57683,1,0,1,0
61,Divorced,0,43331,1,1,0,1
43,Divorced,0,32626,0,0,1,0
21,Divorced,0,46503,0,0,1,0
43,Single,1,25549,1,0,0,1
57,Married,1,10342,1,0,1,0
26,Married,0,34417,1,0,1,0
72,Married,1,74514,1,1,0,1
22,Single,1,50249,0,1,0,0
73,Divorced,1,50664,1,1,1,0
49,Married,0,6833,1,1,0,0
37,Divorced,1,58658,0,0,0,1
67,Divorced,0,97027,0,1,0,1
28,Single,1,27473,0,1,1,0
32,Single,1,-1263,0,0,0,0
49,Divorced,0,92965,1,1,1,0
45,Married,1,44647,1,1,1,0
39,Married,1,62054,1,0,0,1
58,Single,1,-701,1,0,1,0
34,Single,0,61281,1,1,0,0
76,Single,1,63875,1,0,0,1
43,Single,1,30920,1,1,0,1
61,Single,1,52836,1,0,0,0
24,Single,1,40381,1,1,0,1
59,Single,1,82971,0,1,1,0
74,Married,0,96730,1,1,1,0
43,Single,0,54298,0,0,0,1
42,Single,1,22509,0,0,1,0
27,Married,1,40095,0,1,1,0
76,Married,0,49524,0,0,1,0
62,Divorced,1,64909,1,0,1,0
36,Single,1,70618,0,1,0,1
28,Single,1,23532,0,0,0,1
30,Single,1,58285,1,0,0,1
70,Single,1,16866,0,1,1,0
25,Divorced,1,5593,1,1,1,0
57,Married,1,7495,1,0,0,0
21,Married,1,5837,1,0,0,0
64,Single,0,74708,1,0,1,0
48,Single,0,16680,0,1,0,0
45,Single,1,53476,1,0,1,0
28,Divorced,1,28346,0,0,0,1
60,Divorced,1,21412,0,0,0,1
18,Married,1,86399,1,0,1,1
66,Single,0,28804,0,0,0,0
64,Single,0,63206,1,0,0,0
69,Single,0,8934,0,1,0,0
55,Single,0,28723,0,1,0,0
41,Divorced,1,18405,0,1,0,1
71,Married,1,16748,0,0,0,0
77,Married,1,68766,1,0,1,0
74,Divorced,0,44413,1,1,1,0
64,Single,1,20354,0,1,1,0
48,Married,1,72490,0,1,1,0
58,Married,0,86675,0,1,1,0
63,Divorced,0,15388,0,1,0,0
67,Single,0,34523,1,0,0,1
43,Married,0,99150,0,0,1,1
66,Single,0,55693,0,0,0,1
67,Married,1,33732,0,0,0,1
22,Divorced,1,39646,1,0,0,1
37,Single,0,19021,0,1,0,0
69,Divorced,1,91238,1,1,0,1
58,Married,1,99059,1,0,1,0
28,Divorced,1,50776,0,1,1,0
73,Divorced,1,17116,0,0,0,1
71,Divorced,0,70009,0,0,1,1
50,Married,1,86271,1,1,1,0
67,Single,1,97997,1,0,1,0
55,Divorced,1,74620,0,0,1,0
44,Single,0,42771,1,0,0,1
51,Married,1,26756,0,1,1,0
32,Single,0,80604,0,1,0,1
49,Divorced,0,92452,0,0,1,0
78,Divorced,0,919,0,0,1,0
75,Divorced,0,21550,0,1,0,0
38,Divorced,1,34524,0,1,0,1
63,Divorced,0,52606,1,1,1,0
22,Divorced,0,66819,1,1,1,0
23,Married,0,68227,1,0,0,1
55,Married,0,21212,0,0,1,0
79,Married,0,38118,0,0,0,0
39,Single,1,26602,0,1,0,0
79,Single,0,15540,1,1,0,0
35,Married,1,33829,0,0,1,0
31,Single,1,54309,1,1,0,1
27,Single,0,63403,0,0,0,0
63,Divorced,1,69455,1,1,1,0
30,Divorced,1,20277,0,0,0,1
48,Single,1,57673,0,0,1,0
47,Single,0,15676,1,0,1,0
20,Married,0,40844,1,0,0,0
47,Single,0,62708,1,1,1,0
23,Divorced,0,7752,0,0,1,0
46,Single,0,79548,1,0,1,0
25,Married,0,72711,1,0,0,0
61,Divorced,0,38670,0,0,0,1
62,Divorced,1,65603,0,1,0,1
60,Divorced,1,29478,1,0,1,0
61,Divorced,0,24439,0,0,0,0
50,Single,1,32747,1,1,0,1
34,Married,0,27810,1,0,1,0
65,Single,0,16302,1,0,0,0
28,Single,0,64236,0,0,1,0
30,Divorced,1,62467,1,0,0,1
67,Married,0,32841,1,1,1,0
28,Divorced,0,42713,0,1,1,0
48,Single,0,47546,1,1,1,0
45,Single,0,1048,1,1,1,0
61,Divorced,1,31290,1,1,0,1
23,Single,0,56906,0,1,1,0
58,Single,1,74637,1,0,1,0
33,Divorced,1,27778,0,0,1,0
21,Single,0,25425,0,0,1,0
52,Married,0,81388,1,0,1,0
77,Divorced,1,88036,1,1,1,1
65,Married,1,56176,0,0,0,1
73,Single,1,10674,1,0,1,0
76,Single,1,60402,1,1,0,0
43,Divorced,0,86731,0,0,1,0
79,Single,1,87907,1,0,1,1
74,Divorced,1,31053,1,1,0,1
29,Divorced,1,9957,0,0,1,0
28,Divorced,1,70644,1,0,1,1
54,Divorced,0,51616,0,1,0,1
42,Divorced,0,15829,0,0,0,0
35,Married,0,3837,1,0,0,0
